date,bought,count,price
2018-05-04,True,22,50.98
2018-05-18,True,24,53.3
2018-05-23,True,3,53.5
2018-07-03,True,9,57.47
2018-08-03,True,4,62.26
2018-08-22,True,5,60.71
2018-09-12,True,3,59.1
2018-10-15,True,25,55.9
2018-10-24,True,20,55.75
2018-10-30,True,2,51.0
2018-11-16,True,4,53.26
2018-12-24,True,18,49.22
2018-12-26,True,34,49.9
2019-03-27,True,8,59.6
2019-05-07,True,2,59.29
2019-05-13,True,18,57.26
2019-05-16,True,3,58.59
2019-05-22,True,5,57.56
2019-05-23,True,5,57.3
2019-05-24,True,20,57.6
2019-07-22,True,4,56.77
2019-08-08,True,4,59.32
2019-09-26,True,2,62.11
2019-09-30,True,5,61.03
2019-10-02,True,28,59.83
2019-10-24,True,6,62.96
2019-11-25,True,10,64.81
2020-01-28,True,61,72.09
2020-02-26,True,14,69.75
2020-03-04,True,2,67.95
2020-03-23,True,3,52.82
2020-03-24,True,21,55.2
2020-04-27,True,4,64.6
2020-09-10,True,14,77.51
2020-09-11,True,16,76.41
2020-09-15,True,2,76.39
2020-09-17,True,5,74.29
2020-09-18,True,20,74.42
2020-09-21,True,32,71.58
2020-09-22,True,20,72.52
2020-10-08,True,130,73.27
2020-10-20,True,8,76.16
2020-11-20,True,2,88.1
2020-12-14,True,3,88.54
2020-12-16,True,15,88.46
2021-01-05,True,3,86.25
2021-01-14,True,3,87.44
2021-01-19,True,11,87.15
2021-02-16,True,7,104.59
2021-02-24,True,78,101.5
2021-03-03,True,20,102.6
2021-03-30,True,4,102.65
2021-04-15,True,8,113.1
2021-05-07,True,3,118.19
2021-06-03,True,3,117.29
2021-06-18,True,2,121.37
2021-07-02,True,8,123.15
2021-09-13,True,12,141.95
2021-10-26,True,20,139.26
2021-10-27,True,19,139.4
2021-12-15,True,45,143.41
2021-12-16,True,51,147.17
2021-12-31,True,49,146.05
2022-01-04,True,21,145.4
2022-01-05,True,17,144.42
2022-01-11,True,4,138.01
2022-01-20,True,8,136.25
2022-01-28,True,2,129.66
2022-02-23,True,53,131.65
2022-02-24,True,136,124.95
2022-02-25,True,2,133.55
2022-04-08,True,14,135.58
2022-04-18,True,2,127.0
2022-05-23,True,3,109.59
2022-05-25,True,19,104.99
2022-07-06,True,8,113.3
2022-07-15,True,11,112.0
2022-07-19,True,17,110.85
2022-08-19,True,2,119.06
2022-08-31,True,3,110.65
2022-09-01,True,2,108.28
2022-09-06,True,2,107.3
2022-09-20,True,2,102.08
2022-09-28,True,28,97.65
2022-10-14,True,16,99.99
2022-10-24,True,110,101.8
2022-11-02,True,6,90.94
2022-12-01,True,12,101.02
2022-12-27,True,6,88.8
2023-01-11,True,8,89.18
2023-02-23,True,21,91.92
2023-02-24,True,21,89.44
2023-02-28,True,5,89.33
2023-03-01,True,5,89.98
2023-03-31,True,56,101.3
2023-04-19,True,2,103.58
2023-04-24,True,10,105.49
2023-05-30,True,2,125.64
2023-06-12,True,16,122.79
2023-06-23,True,2,121.38
2023-07-26,True,7,130.07
2023-08-17,True,5,129.8
2023-09-07,True,5,133.59
2023-09-21,True,7,131.44
2023-09-26,True,3,129.77
2023-11-30,True,3,135.05
2023-12-04,True,5,129.88
2023-12-06,True,4,131.44
2024-01-02,True,14,138.55
2024-01-04,True,5,138.42
2024-01-18,True,20,142.05
2012-04-23,False,5,14.84
2012-04-24,False,3,14.97
2012-06-01,False,8,14.31
2012-06-04,False,2,14.27
2012-07-05,False,5,14.73
2012-07-11,False,11,14.42
2012-07-24,False,5,15.39
2012-10-19,False,4,17.66
2012-11-02,False,12,17.39
2012-12-13,False,3,17.92
2013-01-07,False,4,18.4
2013-01-09,False,5,18.33
2013-02-07,False,5,19.26
2013-02-14,False,5,19.51
2013-03-04,False,29,20.15
2013-04-09,False,5,19.41
2013-04-19,False,5,19.25
2013-06-13,False,2,21.75
2013-07-01,False,11,22.18
2013-07-03,False,43,22.02
2013-07-17,False,12,23.05
2013-09-17,False,2,22.21
2013-10-18,False,12,24.44
2013-10-18,False,32,24.44
2013-10-21,False,5,25.31
2013-11-14,False,4,25.87
2013-12-31,False,5,27.83
2014-03-10,False,13,30.42
2014-03-24,False,2,29.63
2014-04-23,False,18,27.18
2014-04-25,False,14,26.61
2014-05-08,False,19,25.79
2014-06-24,False,22,28.71
2014-07-01,False,16,29.38
2014-10-13,False,7,27.76
2014-10-13,False,13,27.76
2014-10-14,False,5,27.51
2014-10-29,False,2,28.04
2014-10-31,False,10,28.42
2014-12-17,False,7,24.99
2015-01-08,False,36,25.08
2015-01-15,False,2,25.44
2015-02-20,False,48,27.38
2015-03-04,False,2,28.85
2015-05-22,False,11,27.72
2015-07-15,False,18,29.19
2015-08-17,False,11,34.4
2015-08-24,False,10,30.03
2015-09-29,False,31,31.27
2015-10-07,False,2,33.87
2015-10-14,False,4,34.19
2015-10-16,False,11,34.77
2016-01-28,False,11,36.91
2016-02-01,False,21,38.56
2016-02-02,False,12,40.03
2016-04-04,False,4,38.48
2016-04-20,False,26,38.96
2016-04-27,False,2,36.27
2016-05-09,False,3,36.33
2016-06-24,False,4,34.51
2016-06-24,False,2,34.51
2016-06-27,False,2,34.12
2016-07-07,False,32,35.51
2016-09-20,False,26,40.0
2016-09-28,False,3,40.2
2016-10-21,False,3,41.0
2016-10-26,False,3,41.36
2016-11-29,False,3,39.42
2017-01-06,False,37,40.75
2017-03-10,False,10,43.13
2017-03-14,False,37,43.19
2017-03-17,False,12,43.68
2017-04-24,False,9,43.42
2017-04-28,False,15,46.45
2017-05-01,False,5,46.21
2017-06-21,False,20,48.54
2017-06-26,False,6,49.5
2017-08-16,False,5,47.06
2017-08-29,False,5,46.0
2017-09-14,False,17,47.3
2017-10-11,False,7,49.45
2017-10-18,False,19,50.55
2017-11-28,False,3,53.7
2018-01-03,False,62,53.7
2018-01-08,False,10,55.55
2018-03-21,False,14,54.63
2018-03-23,False,21,52.57
2018-03-28,False,12,50.1
2018-04-05,False,17,52.32
2018-05-07,False,24,52.69
2018-06-01,False,2,55.64
2018-06-05,False,24,57.73
2018-06-06,False,3,57.64
2018-07-12,False,9,58.74
2018-09-07,False,4,58.6
2018-10-09,False,5,57.57
2018-10-11,False,3,53.95
2018-10-26,False,25,52.42
2018-10-30,False,20,51.0
2018-11-08,False,2,55.37
2018-11-20,False,4,50.36
2018-12-28,False,18,52.97
2019-01-07,False,34,54.05
2019-04-23,False,8,62.83
2019-05-15,False,2,56.13
2019-05-31,False,3,55.28
2019-06-03,False,18,53.35
2019-06-03,False,5,53.35
2019-06-04,False,5,52.22
2019-06-05,False,20,52.75
2019-07-26,False,4,61.4
2019-09-24,False,4,62.0
2019-10-11,False,5,61.2
2019-10-21,False,2,62.44
2019-10-28,False,28,63.75
2019-12-11,False,6,67.42
2019-12-18,False,10,67.85
2020-02-03,False,61,73.08
2020-02-28,False,14,63.72
2020-03-06,False,2,63.5
2020-03-30,False,3,56.63
2020-04-07,False,21,60.85
2020-05-01,False,4,66.2
2020-09-21,False,14,71.58
2020-09-21,False,2,71.58
2020-09-22,False,16,72.52
2020-09-24,False,5,70.13
2020-10-12,False,32,76.9
2020-10-13,False,20,78.85
2020-10-14,False,130,78.73
2020-10-23,False,20,80.75
2020-10-30,False,8,83.37
2020-12-07,False,2,90.78
2021-01-21,False,15,94.68
2021-01-21,False,3,94.68
2021-01-22,False,3,94.57
2021-01-25,False,3,95.64
2021-01-26,False,11,94.3
2021-03-11,False,78,102.91
2021-04-06,False,20,110.55
2021-04-07,False,4,110.65
2021-04-08,False,7,113.2
2021-04-20,False,8,114.87
2021-05-11,False,3,112.15
2021-06-11,False,3,122.0
2021-07-16,False,2,127.66
2021-07-26,False,8,133.33
2021-09-30,False,12,134.26
2021-11-01,False,20,148.05
2021-11-05,False,19,149.17
2021-12-29,False,45,146.64
2022-01-06,False,51,137.0
2022-01-06,False,21,137.0
2022-01-07,False,49,138.15
2022-01-10,False,17,135.08
2022-01-24,False,4,125.98
2022-01-25,False,8,128.74
2022-02-02,False,2,151.25
2022-02-24,False,53,124.95
2022-03-01,False,136,134.88
2022-03-01,False,2,134.88
2022-04-13,False,14,128.0
2022-04-25,False,2,119.1
2022-05-31,False,19,112.75
2022-06-08,False,3,116.76
2022-07-26,False,8,106.6
2022-08-10,False,17,118.78
2022-08-11,False,11,121.28
2022-08-29,False,2,109.99
2022-09-14,False,3,104.57
2022-09-16,False,2,102.07
2022-09-19,False,2,101.75
2022-10-03,False,2,96.76
2022-10-26,False,110,96.43
2022-10-27,False,16,94.52
2022-10-28,False,28,92.27
2022-11-03,False,6,86.32
2022-12-08,False,12,95.38
2023-01-17,False,6,92.06
2023-01-19,False,8,90.72
2023-03-03,False,26,92.48
2023-03-16,False,21,96.2
2023-03-17,False,5,100.26
2023-04-13,False,56,105.84
2023-05-11,False,2,115.4
2023-05-12,False,10,116.68
2023-06-27,False,2,117.08
2023-07-11,False,16,116.29
2023-07-18,False,2,124.6
2023-08-10,False,7,131.32
2023-09-05,False,5,135.44
2023-09-14,False,5,137.6
2023-10-09,False,7,136.94
2023-10-12,False,3,141.05
2023-12-21,False,5,139.49
2023-12-22,False,4,140.77
2024-01-19,False,3,144.74
2024-01-24,False,14,148.54
2024-01-25,False,5,150.07
2024-01-29,False,20,152.06
