date,bought,count,price
1990-09-19,True,4,3.49
1990-09-26,True,4,3.36
1990-10-09,True,5,3.51
1990-10-11,True,5,3.46
1990-10-26,True,3,3.33
1990-11-19,True,5,3.7
1990-11-30,True,5,3.58
1990-12-03,True,5,3.68
1990-12-19,True,6,3.89
1990-12-28,True,5,3.71
1991-01-11,True,5,3.6
1991-01-28,True,5,3.7
1991-03-27,True,3,4.51
1991-05-01,True,5,4.41
1991-05-16,True,14,4.33
1991-06-10,True,5,4.45
1991-06-20,True,5,4.17
1991-06-21,True,5,4.16
1991-06-24,True,5,4.19
1991-07-10,True,5,4.32
1991-07-30,True,5,4.29
1991-08-15,True,3,4.22
1991-09-19,True,6,4.32
1991-10-29,True,5,4.6
1991-11-21,True,6,4.42
1991-11-29,True,5,4.43
1992-02-10,True,5,5.76
1992-02-13,True,11,5.75
1992-02-14,True,5,5.68
1992-02-27,True,5,5.44
1992-02-28,True,5,5.41
1992-03-10,True,10,5.26
1992-03-24,True,5,5.71
1992-03-25,True,5,5.44
1992-04-02,True,2,5.36
1992-04-03,True,5,5.4
1992-04-23,True,5,5.41
1992-05-18,True,5,5.74
1992-06-16,True,5,5.94
1992-06-17,True,5,5.9
1992-06-19,True,4,5.99
1992-07-08,True,8,5.94
1992-07-24,True,18,5.66
1992-07-28,True,5,5.77
1992-08-18,True,5,5.62
1992-09-21,True,5,5.93
1992-09-23,True,5,5.85
1992-09-24,True,5,5.95
1992-12-07,True,5,6.51
1993-01-21,True,5,6.53
1993-01-27,True,3,6.39
1993-04-12,True,5,6.77
1993-04-16,True,5,6.61
1993-04-19,True,5,6.47
1993-04-23,True,4,6.21
1993-06-21,True,5,6.64
1993-06-24,True,5,6.49
1993-07-14,True,5,6.52
1993-08-05,True,3,6.84
1993-08-25,True,6,7.3
1993-08-26,True,5,7.29
1993-09-21,True,2,7.09
1993-10-05,True,3,6.97
1993-12-06,True,5,7.82
1993-12-21,True,5,7.7
1994-01-07,True,5,7.48
1994-01-17,True,5,7.64
1994-01-19,True,6,7.7
1994-02-04,True,5,8.0
1994-03-01,True,3,8.14
1994-04-05,True,2,7.77
1994-04-12,True,5,7.67
1994-04-21,True,5,7.65
1994-05-11,True,5,7.77
1994-06-16,True,6,8.0
1994-07-22,True,5,7.53
1994-08-05,True,5,6.99
1994-08-08,True,5,7.09
1994-09-09,True,5,7.34
1994-09-14,True,5,7.38
1994-09-20,True,4,7.28
1994-11-10,True,8,7.82
1994-11-23,True,5,7.8
1994-12-06,True,5,7.66
1994-12-12,True,5,7.56
1994-12-13,True,5,7.7
1995-01-06,True,5,7.83
1995-03-07,True,5,8.89
1995-03-08,True,5,8.89
1995-03-09,True,5,8.93
1995-04-12,True,3,9.27
1995-04-28,True,5,9.5
1995-05-03,True,5,9.5
1995-07-07,True,5,10.37
1995-07-13,True,4,10.37
1995-08-01,True,5,10.47
1995-08-03,True,8,10.3
1995-08-04,True,5,10.33
1995-08-07,True,5,10.27
1995-08-23,True,5,10.03
1995-10-11,True,5,10.59
1995-11-06,True,4,11.17
1995-11-29,True,5,12.07
1995-11-30,True,5,12.07
1995-12-22,True,5,12.27
1996-01-10,True,5,11.9
1996-01-25,True,5,13.19
1996-02-06,True,7,13.84
1996-02-20,True,10,13.53
1996-02-21,True,5,13.57
1996-02-28,True,5,13.96
1996-02-29,True,5,13.48
1996-03-12,True,5,13.75
1996-03-15,True,5,13.86
1996-03-22,True,7,13.69
1996-03-28,True,5,13.41
1996-03-29,True,5,13.35
1996-04-10,True,3,12.94
1996-04-23,True,5,12.94
1996-05-13,True,5,12.94
1996-06-05,True,5,13.16
1996-06-06,True,5,13.4
1996-06-10,True,5,13.09
1996-07-10,True,5,12.21
1996-07-11,True,5,12.14
1996-07-12,True,5,12.14
1996-07-16,True,6,11.59
1996-08-14,True,5,12.89
1996-08-15,True,5,12.92
1996-08-16,True,5,12.99
1996-09-23,True,5,12.94
1996-09-24,True,5,13.05
1996-10-01,True,3,12.98
1996-10-09,True,4,12.6
1996-10-10,True,5,12.53
1996-10-14,True,5,12.64
1996-10-24,True,5,12.19
1996-10-29,True,2,12.06
1996-12-19,True,5,12.48
1997-01-07,True,5,12.11
1997-01-08,True,5,12.07
1997-01-09,True,5,12.18
1997-01-10,True,5,11.97
1997-01-13,True,5,12.04
1997-01-16,True,5,12.31
1997-02-04,True,6,12.45
1997-02-25,True,2,12.66
1997-03-17,True,5,12.5
1997-04-29,True,2,14.29
1997-06-20,True,5,13.73
1997-08-20,True,5,13.52
1997-09-05,True,7,12.79
1997-09-08,True,5,12.86
1997-09-09,True,5,12.82
1997-09-12,True,15,12.99
1997-10-14,True,6,12.68
1997-10-15,True,5,12.6
1997-10-17,True,4,12.51
1997-12-16,True,5,12.67
1998-01-13,True,2,12.81
1998-03-17,True,5,14.64
1998-03-18,True,5,14.52
1998-04-09,True,5,16.86
1998-04-28,True,6,16.21
1998-08-10,True,4,17.06
1998-09-01,True,13,15.49
1998-09-15,True,26,16.22
1998-09-17,True,40,15.86
1998-10-05,True,35,16.18
1998-10-06,True,35,16.11
1998-10-07,True,5,16.17
1998-12-29,True,21,21.02
1999-01-15,True,13,21.29
1999-02-12,True,6,22.61
1999-03-15,True,3,23.95
1999-03-18,True,15,24.19
1999-04-19,True,13,24.75
1999-04-20,True,30,23.85
1999-04-29,True,6,23.67
1999-05-19,True,5,22.6
1999-05-26,True,5,21.77
1999-07-27,True,16,23.67
1999-07-29,True,3,23.05
1999-09-22,True,5,23.7
1999-09-30,True,4,23.91
1999-10-11,True,5,24.11
1999-10-18,True,12,23.04
1999-10-19,True,11,23.59
1999-10-27,True,5,21.86
1999-11-19,True,19,25.57
1999-12-13,True,5,24.0
1999-12-20,True,10,23.31
1999-12-22,True,5,23.1
1999-12-29,True,8,22.47
1999-12-31,True,5,22.23
2000-02-02,True,7,20.38
2000-02-15,True,14,18.78
2000-02-16,True,5,18.78
2000-03-01,True,5,17.74
2000-03-02,True,5,17.32
2000-03-29,True,3,19.41
2000-04-12,True,4,20.73
2000-04-17,True,5,18.64
2000-04-18,True,5,18.78
2000-04-19,True,7,18.33
2000-05-02,True,2,21.36
2000-05-09,True,11,20.18
2000-05-22,True,5,21.08
2000-06-05,True,5,20.04
2000-06-07,True,5,19.55
2000-06-09,True,4,19.76
2000-06-12,True,2,18.51
2000-06-19,True,4,17.74
2000-07-19,True,5,17.43
2000-07-24,True,6,17.18
2000-09-08,True,2,16.31
2000-09-13,True,3,16.38
2000-09-14,True,3,15.44
2000-10-09,True,5,16.7
2000-10-11,True,7,16.7
2000-10-12,True,5,16.56
2000-10-20,True,4,15.86
2000-11-10,True,5,17.46
2000-12-08,True,2,16.81
2001-01-10,True,5,18.42
2001-02-02,True,6,16.28
2001-03-07,True,22,16.16
2001-03-09,True,3,16.41
2001-03-14,True,18,14.73
2001-03-16,True,13,15.01
2001-03-21,True,5,14.34
2001-03-26,True,8,14.01
2001-04-09,True,13,14.54
2001-04-25,True,4,15.14
2001-04-26,True,22,15.05
2001-05-10,True,4,15.24
2001-07-02,True,6,15.24
2001-08-01,True,5,16.41
2001-08-15,True,11,15.72
2001-09-27,True,2,15.1
2001-10-18,True,5,16.43
2001-10-26,True,4,15.69
2001-11-13,True,36,15.33
2001-12-04,True,6,15.23
2001-12-12,True,5,15.08
2001-12-13,True,5,14.27
2001-12-18,True,2,14.9
2001-12-27,True,4,14.89
2002-01-29,True,2,14.85
2002-01-30,True,23,14.8
2002-01-31,True,46,15.25
2002-03-01,True,4,14.89
2002-03-13,True,10,15.95
2002-03-27,True,5,15.48
2002-05-21,True,7,17.14
2002-05-29,True,5,17.17
2002-05-30,True,5,16.91
2002-06-03,True,15,16.95
2002-06-04,True,28,16.65
2002-06-13,True,5,16.78
2002-06-14,True,5,16.73
2002-07-01,True,6,16.08
2002-07-18,True,5,14.47
2002-08-09,True,15,12.45
2002-08-15,True,3,13.06
2002-08-26,True,5,13.76
2002-08-27,True,5,13.56
2002-09-24,True,7,10.15
2002-10-21,True,12,9.94
2002-10-29,True,8,10.27
2002-11-01,True,5,10.18
2002-11-04,True,5,10.35
2002-11-14,True,5,9.82
2002-12-23,True,3,8.71
2003-01-27,True,6,8.39
2003-01-31,True,5,8.16
2003-02-03,True,5,8.06
2003-02-04,True,5,8.18
2003-02-05,True,13,8.19
2003-02-20,True,5,7.88
2003-02-21,True,5,7.6
2003-03-10,True,5,7.3
2003-03-28,True,21,8.31
2003-04-04,True,2,8.11
2003-04-14,True,12,8.99
2003-04-15,True,5,9.02
2003-04-17,True,12,9.02
2003-06-30,True,10,12.81
2003-07-15,True,3,12.72
2003-07-17,True,23,12.03
2003-10-09,True,24,14.01
2003-10-16,True,7,13.79
2003-10-23,True,5,13.52
2003-10-24,True,5,13.63
2003-11-24,True,5,14.66
2003-12-22,True,5,14.03
2003-12-23,True,2,14.66
2003-12-31,True,8,14.45
2004-01-29,True,11,14.72
2004-03-23,True,8,16.49
2004-04-12,True,20,16.77
2004-04-14,True,5,15.89
2004-05-20,True,2,14.95
2004-05-26,True,6,14.86
2004-07-22,True,5,16.11
2004-07-28,True,3,15.85
2004-10-11,True,5,16.25
2004-11-24,True,17,17.9
2005-01-11,True,5,18.62
2005-01-18,True,2,18.49
2005-02-11,True,5,18.9
2005-02-14,True,5,19.11
2005-03-15,True,3,19.56
2005-03-17,True,15,19.14
2005-03-31,True,3,18.72
2005-04-06,True,4,18.45
2005-04-19,True,15,17.84
2005-04-22,True,3,18.07
2005-06-07,True,5,17.98
2005-06-14,True,11,17.27
2005-06-30,True,6,16.62
2005-07-08,True,2,16.59
2005-08-18,True,3,19.91
2005-08-25,True,13,19.49
2005-08-26,True,24,19.61
2005-12-14,True,3,21.27
2006-01-04,True,3,20.22
2006-01-19,True,4,21.35
2006-02-17,True,2,21.99
2006-03-03,True,14,21.01
2006-03-09,True,5,20.93
2006-03-30,True,8,20.81
2006-04-28,True,4,20.92
2006-05-17,True,4,20.88
2006-05-19,True,12,20.95
2006-05-23,True,11,20.58
2006-05-30,True,4,19.83
2006-08-29,True,2,21.65
2006-10-19,True,3,25.05
2006-11-09,True,3,25.42
2006-11-28,True,5,25.4
2007-01-30,True,5,26.93
2007-03-07,True,12,26.59
2007-04-25,True,10,30.17
2007-08-14,True,5,30.11
2007-10-01,True,5,33.92
2007-10-16,True,7,34.85
2007-10-23,True,25,34.81
2007-11-07,True,10,36.9
2007-11-27,True,11,36.24
2008-01-09,True,3,36.28
2008-01-15,True,19,34.58
2008-01-29,True,54,32.7
2008-01-30,True,22,32.32
2008-02-01,True,20,34.12
2008-02-21,True,6,35.78
2008-02-22,True,2,35.19
2008-04-14,True,17,35.52
2008-05-09,True,20,37.8
2008-06-30,True,11,36.53
2008-07-01,True,4,35.99
2008-07-02,True,3,36.98
2008-07-16,True,6,37.7
2008-07-29,True,15,37.56
2008-08-27,True,14,40.32
2008-10-10,True,19,32.43
2008-10-28,True,3,34.2
2008-11-25,True,16,36.62
2008-12-26,True,10,40.22
2009-01-14,True,17,38.26
2009-01-27,True,2,38.45
2009-02-27,True,22,34.04
2009-03-03,True,11,34.41
2009-04-16,True,10,35.74
2009-05-15,True,7,35.29
2009-05-18,True,27,35.32
2009-06-11,True,21,38.81
2009-06-26,True,2,38.19
2009-07-08,True,2,38.0
2009-07-09,True,10,38.1
2009-07-10,True,9,37.64
2009-07-29,True,3,37.43
2009-08-04,True,14,36.81
2009-08-05,True,11,36.69
2009-08-07,True,8,36.65
2009-09-04,True,16,37.33
2009-09-10,True,13,37.09
2009-09-11,True,14,37.0
2009-10-29,True,5,39.6
2009-11-23,True,2,43.17
2010-01-29,True,18,42.54
2010-03-02,True,5,43.99
2010-03-30,True,3,45.83
2010-05-27,True,2,45.73
2010-07-02,True,5,45.96
2010-07-06,True,5,45.81
2010-07-21,True,25,48.84
2010-08-25,True,18,49.79
2010-08-26,True,31,50.74
2010-09-10,True,16,51.47
2010-09-13,True,19,52.21
2010-09-16,True,2,51.77
2010-10-01,True,44,52.06
2010-11-11,True,5,55.06
2010-12-01,True,2,55.33
2010-12-10,True,17,54.29
2010-12-14,True,8,53.87
2010-12-16,True,4,53.97
2010-12-22,True,11,53.87
2010-12-29,True,34,53.66
2011-01-06,True,12,52.37
2011-01-07,True,25,51.99
2011-01-10,True,54,51.92
2011-01-13,True,14,51.35
2011-01-18,True,3,52.2
2011-02-02,True,6,51.38
2011-02-22,True,17,53.1
2011-02-24,True,4,52.43
2011-04-13,True,10,54.26
2011-06-09,True,12,57.63
2011-06-28,True,2,58.56
2011-07-11,True,5,60.59
2011-07-14,True,2,61.09
2011-09-14,True,17,61.7
2011-10-21,True,4,65.22
2011-11-11,True,48,67.16
2011-11-23,True,3,66.01
2011-12-19,True,3,70.54
2012-01-04,True,23,71.39
2012-02-01,True,57,71.65
2012-02-02,True,78,70.78
2012-02-15,True,13,71.79
2012-02-16,True,26,70.85
2012-02-29,True,19,72.44
2012-03-01,True,43,72.02
2012-03-09,True,12,70.69
2012-03-12,True,15,70.4
2012-04-09,True,2,70.9
2012-04-27,True,14,69.81
2012-05-16,True,11,66.1
2012-06-01,True,2,63.95
2012-06-06,True,4,64.28
2012-06-14,True,3,64.69
2012-08-03,True,8,65.92
2012-08-21,True,4,64.53
2012-10-03,True,11,67.13
2012-10-09,True,2,67.39
2012-10-25,True,18,64.68
2012-11-15,True,2,62.18
2012-11-19,True,15,62.29
2013-02-07,True,2,70.65
2013-02-21,True,12,69.47
2013-04-19,True,11,75.38
2013-04-23,True,36,74.4
2013-04-24,True,19,75.01
2013-07-18,True,14,75.9
2013-08-09,True,3,73.95
2013-08-26,True,6,72.03
2013-08-28,True,63,71.76
2013-09-05,True,2,72.59
2013-11-21,True,13,74.47
2014-01-08,True,5,73.36
2014-01-17,True,26,73.72
2014-01-24,True,5,72.73
2014-02-03,True,3,72.58
2014-02-04,True,2,71.29
2014-02-06,True,4,72.07
2014-02-14,True,2,73.17
2014-03-24,True,3,74.4
2014-03-26,True,6,74.36
2014-03-28,True,2,74.54
2014-04-09,True,2,75.94
2014-04-23,True,6,76.93
2014-06-02,True,3,79.14
2014-06-11,True,4,78.63
2014-06-16,True,2,78.38
2014-07-16,True,34,77.78
2014-08-04,True,5,73.61
2014-08-05,True,5,73.37
2014-08-08,True,7,72.65
2014-09-05,True,5,73.3
2014-09-11,True,2,73.17
2014-09-12,True,21,73.17
2014-10-16,True,17,70.38
2014-12-04,True,8,75.76
2014-12-16,True,50,69.95
2015-01-05,True,18,74.1
2015-01-14,True,3,72.63
2015-01-16,True,6,72.32
2015-01-21,True,2,71.61
2015-01-26,True,5,71.0
2015-02-12,True,17,74.7
2015-02-23,True,24,74.75
2015-02-24,True,9,74.72
2015-04-07,True,4,77.1
2015-04-22,True,2,77.71
2015-06-03,True,38,77.89
2015-06-09,True,2,77.19
2015-07-06,True,11,77.49
2015-07-21,True,2,78.87
2015-07-24,True,15,78.72
2015-08-13,True,84,79.25
2015-08-14,True,105,80.04
2015-08-26,True,4,75.1
2015-11-02,True,17,91.68
2015-12-15,True,18,96.54
2016-01-14,True,7,94.97
2016-03-09,True,19,98.71
2016-03-29,True,3,102.18
2016-04-18,True,2,105.78
2016-06-20,True,22,102.84
2016-08-03,True,4,98.21
2016-08-29,True,4,95.57
2016-09-13,True,2,97.16
2016-10-03,True,2,96.66
2016-10-07,True,2,95.78
2016-12-07,True,18,101.13
2017-01-09,True,5,102.28
2017-01-25,True,3,102.9
2017-03-08,True,62,109.27
2017-03-09,True,51,109.16
2017-03-31,True,4,110.39
2017-06-16,True,4,129.62
2017-06-27,True,4,132.21
2017-06-30,True,6,131.61
2017-07-05,True,7,131.2
2017-07-07,True,2,131.67
2017-08-03,True,4,134.41
2017-09-07,True,11,136.86
2017-09-15,True,5,136.27
2017-09-18,True,5,136.21
2017-11-14,True,3,144.09
2017-12-12,True,3,150.3
2018-01-11,True,89,150.78
2018-01-12,True,14,150.61
2018-01-16,True,2,150.84
2018-03-07,True,24,131.02
2018-03-08,True,56,133.53
2018-03-22,True,4,138.0
2018-04-19,True,5,141.29
2018-04-24,True,35,139.66
2018-04-25,True,106,137.34
2018-05-07,True,10,145.8
2018-05-23,True,9,139.62
2018-06-15,True,5,146.14
2018-07-03,True,14,138.45
2018-07-13,True,13,138.48
2018-07-19,True,2,138.65
2018-07-23,True,5,138.84
2018-09-14,True,8,144.31
2018-10-15,True,17,145.8
2018-10-16,True,10,144.7
2018-11-15,True,5,161.99
2018-12-26,True,7,151.51
2019-01-18,True,2,163.05
2019-02-11,True,15,156.1
2019-02-12,True,44,155.7
2019-02-15,True,13,157.92
2019-03-08,True,48,161.14
2019-05-28,True,13,177.75
2019-07-26,True,2,196.52
2019-08-02,True,16,190.53
2019-08-28,True,2,195.33
2019-09-16,True,11,189.72
2019-10-14,True,5,188.54
2019-10-16,True,7,187.64
2019-10-18,True,2,187.46
2019-11-08,True,3,176.4
2019-11-22,True,4,175.12
2019-11-25,True,18,175.8
2019-11-26,True,38,174.04
2019-12-20,True,2,181.13
2020-02-11,True,2,195.23
2020-02-20,True,6,197.19
2020-03-03,True,5,185.43
2020-03-18,True,31,126.22
2020-03-19,True,67,124.11
2020-03-20,True,73,140.99
2020-04-03,True,4,147.16
2020-04-06,True,191,155.32
2020-04-17,True,3,167.37
2020-05-06,True,8,165.79
2020-07-10,True,6,169.83
2020-08-03,True,19,179.58
2020-09-23,True,86,202.33
2020-09-24,True,126,199.61
2020-10-05,True,3,209.01
2020-10-12,True,8,208.96
2020-11-03,True,6,200.39
2020-11-05,True,12,200.84
2020-12-02,True,3,200.1
2020-12-07,True,2,194.98
2021-01-15,True,4,194.46
2021-02-24,True,6,197.14
2021-06-04,True,18,220.83
2021-06-07,True,21,221.36
2021-06-08,True,37,218.99
2021-07-22,True,17,222.92
2021-08-03,True,4,226.62
2021-08-30,True,20,224.52
2021-09-30,True,11,232.82
2021-10-01,True,35,231.2
2021-10-04,True,20,230.24
2021-10-05,True,8,232.06
2021-10-18,True,2,230.58
2021-11-12,True,2,237.93
2022-01-03,True,13,257.75
2022-01-14,True,5,249.76
2022-01-20,True,5,245.44
2022-01-26,True,25,241.98
2022-01-27,True,22,238.73
2022-02-10,True,6,247.34
2022-02-23,True,11,242.49
2022-02-24,True,3,232.35
2022-03-03,True,13,231.79
2022-03-04,True,47,225.65
2022-03-10,True,3,211.78
2022-04-05,True,106,236.69
2022-04-06,True,59,238.17
2022-05-11,True,7,235.89
2022-05-13,True,2,237.7
2022-05-18,True,11,230.3
2022-06-07,True,17,237.9
2022-06-21,True,12,228.45
2022-07-26,True,18,241.35
2022-07-27,True,2,247.38
2022-08-09,True,8,248.45
2022-08-29,True,11,247.09
2022-08-31,True,16,247.15
2022-09-02,True,3,250.3
2022-12-07,True,57,266.47
2022-12-08,True,71,265.0
2023-01-25,True,19,264.35
2023-03-01,True,4,258.21
2023-03-10,True,11,259.38
2023-05-17,True,14,290.65
2023-05-26,True,3,280.97
2023-06-09,True,2,282.3
2023-08-04,True,4,289.11
2023-08-07,True,3,284.64
2023-08-15,True,57,284.7
2023-08-21,True,70,278.52
2023-09-01,True,5,280.86
2023-10-02,True,3,260.44
2023-10-06,True,8,248.51
2023-10-12,True,9,250.19
2023-10-26,True,12,256.82
2023-10-27,True,28,255.02
2023-11-30,True,4,280.42
2023-12-20,True,18,290.73
2024-01-09,True,16,289.63
2024-01-26,True,9,295.33
1984-09-25,False,5,1.32
1984-09-25,False,5,1.32
1984-10-03,False,5,1.32
1984-10-19,False,5,1.5
1984-10-22,False,5,1.49
1984-11-20,False,5,1.37
1985-01-11,False,5,1.47
1985-01-11,False,5,1.47
1985-01-15,False,5,1.51
1985-01-16,False,5,1.51
1985-01-22,False,5,1.53
1985-01-22,False,5,1.53
1985-01-23,False,5,1.52
1985-02-14,False,5,1.66
1985-02-26,False,5,1.62
1985-04-26,False,5,1.71
1985-05-14,False,5,1.74
1985-05-14,False,5,1.74
1985-05-15,False,5,1.73
1985-05-16,False,5,1.73
1985-05-20,False,5,1.75
1985-09-23,False,5,1.74
1985-09-25,False,5,1.73
1985-09-26,False,5,1.71
1985-11-04,False,6,1.89
1985-11-06,False,5,1.92
1985-11-06,False,5,1.92
1985-11-06,False,5,1.92
1985-11-07,False,5,1.94
1985-11-08,False,5,1.93
1985-12-17,False,5,2.22
1986-01-13,False,5,2.04
1986-02-25,False,5,2.41
1986-05-15,False,4,2.9
1986-06-10,False,5,2.78
1986-07-01,False,4,3.02
1986-07-02,False,5,3.14
1986-07-03,False,5,3.14
1986-07-23,False,5,2.73
1986-08-01,False,5,2.61
1986-08-13,False,4,2.75
1986-09-04,False,5,2.53
1986-09-09,False,5,2.51
1986-10-09,False,10,2.46
1986-10-10,False,5,2.49
1986-10-30,False,5,2.62
1986-11-06,False,5,2.66
1986-12-03,False,5,2.66
1987-01-16,False,5,2.76
1987-01-16,False,5,2.76
1987-01-22,False,5,2.83
1987-01-22,False,5,2.83
1987-01-23,False,3,2.85
1987-01-26,False,5,2.8
1987-02-20,False,5,3.14
1987-04-07,False,5,3.45
1987-05-20,False,5,3.14
1987-05-29,False,4,3.37
1987-06-05,False,5,3.42
1987-06-16,False,5,3.61
1987-08-07,False,5,3.58
1987-08-12,False,5,3.72
1987-08-31,False,5,3.59
1987-09-03,False,5,3.55
1987-10-07,False,5,3.17
1987-10-09,False,13,3.14
1987-10-19,False,5,2.54
1987-11-30,False,7,2.63
1987-12-01,False,10,2.63
1987-12-04,False,3,2.52
1987-12-17,False,3,2.83
1988-02-01,False,5,2.87
1988-02-11,False,9,2.85
1988-02-26,False,10,2.94
1988-03-01,False,5,2.98
1988-03-28,False,5,2.57
1988-03-29,False,5,2.68
1988-05-18,False,10,2.69
1988-06-03,False,5,2.84
1988-06-15,False,5,2.88
1988-07-06,False,5,2.92
1988-08-16,False,5,2.68
1988-09-12,False,5,2.97
1988-09-12,False,5,2.97
1988-09-12,False,5,2.97
1988-09-13,False,5,2.95
1988-09-14,False,5,3.01
1988-09-14,False,5,3.01
1988-09-14,False,10,3.01
1988-09-15,False,5,2.96
1988-10-11,False,5,3.2
1988-10-21,False,5,3.12
1988-11-30,False,5,2.96
1988-12-06,False,5,2.96
1989-01-27,False,5,3.25
1989-01-27,False,5,3.25
1989-01-27,False,5,3.25
1989-01-27,False,5,3.25
1989-01-30,False,5,3.27
1989-01-30,False,5,3.27
1989-01-31,False,5,3.27
1989-04-10,False,10,3.33
1989-04-17,False,5,3.41
1989-04-18,False,5,3.44
1989-07-19,False,10,3.85
1989-07-20,False,3,3.98
1989-07-24,False,5,4.06
1989-08-21,False,3,3.78
1989-09-15,False,8,3.78
1989-10-13,False,10,3.84
1989-10-16,False,6,3.63
1989-10-24,False,5,3.99
1989-11-24,False,3,4.24
1989-11-27,False,3,4.24
1989-12-04,False,5,4.35
1990-01-15,False,2,4.12
1990-01-16,False,5,4.03
1990-01-19,False,5,4.14
1990-02-02,False,5,4.25
1990-04-18,False,5,4.28
1990-04-18,False,17,4.28
1990-04-19,False,11,4.15
1990-05-01,False,5,3.91
1990-05-24,False,5,4.46
1990-07-23,False,3,4.24
1990-08-02,False,5,4.01
1990-08-17,False,5,3.66
1990-08-20,False,5,3.66
1990-08-23,False,5,3.38
1990-08-27,False,5,3.8
1990-09-07,False,5,3.44
1990-09-18,False,4,3.39
1990-09-20,False,2,3.39
1990-09-25,False,4,3.28
1990-10-26,False,5,3.33
