date,bought,count,price
2021-07-19,False,32,95.4
2021-07-19,False,28,95.4
2021-07-20,False,3,93.21
2021-07-21,False,20,93.3
2021-07-30,False,3,93.35
2021-08-10,False,9,97.83
2021-10-19,False,11,94.0
2021-10-21,False,20,95.95
2021-11-17,False,4,92.7
2021-11-29,False,6,85.8
2021-11-29,False,33,85.8
2021-12-01,False,14,85.1
2021-12-06,False,2,85.6
2021-12-06,False,26,85.6
2022-01-17,False,5,78.62
2022-01-17,False,3,78.62
2022-01-17,False,8,78.62
2022-01-18,False,19,78.5
2022-01-19,False,10,76.22
2022-01-19,False,34,76.22
2022-01-20,False,6,77.0
2022-01-21,False,4,76.11
2022-01-25,False,19,72.5
2022-01-31,False,3,73.77
2022-02-22,False,20,63.0
2022-04-20,False,2,57.93
2022-04-27,False,16,58.3
2022-06-01,False,68,58.08
2022-06-09,False,116,57.85
2022-06-21,False,2,61.0
2022-06-21,False,4,61.0
2022-06-28,False,19,64.09
2022-07-19,False,2,60.14
2022-09-16,False,7,60.2
2022-09-21,False,12,55.0
2022-10-26,False,18,58.4
2022-10-31,False,49,58.14
2022-12-01,False,60,57.49
2023-01-03,False,5,56.19
2023-01-30,False,59,61.89
2023-01-30,False,50,61.89
2023-01-31,False,16,58.89
2023-02-16,False,3,56.52
2023-02-28,False,6,58.6
2023-03-15,False,12,60.4
2023-03-20,False,16,61.49
2023-03-21,False,21,61.9
2023-05-16,False,10,66.3
2023-07-11,False,2,72.35
2023-08-02,False,2,75.68
2023-08-03,False,6,76.5
2023-08-04,False,21,79.23
2023-09-05,False,3,76.3
2023-09-07,False,2,77.85
2023-10-13,False,4,76.36
2023-10-13,False,13,76.36
2023-10-18,False,9,79.09
2023-10-18,False,19,79.09
2023-11-14,False,2,81.65
2023-11-15,False,17,80.67
2023-12-04,False,4,75.2
2023-12-20,False,8,72.6
2024-01-12,False,10,72.99
2024-01-16,False,5,74.25
2024-02-02,False,3,76.25
